survey,id,women,wt_nls_parent,wt_nls_kid,wt_nls_avg
1979,7476,1,1596.844,2979.122,2287.983
1979,7478,1,773.139,1342.144,1057.642
1979,7479,1,1711.681,2326.823,2019.252
1979,7480,1,1805.114,2103.305,1954.209
1979,7482,0,1209.026,2741.86,1975.443
1979,7483,0,1216.779,1707.372,1462.075
1979,7484,0,1606.521,3839.536,2723.028
1979,7485,1,2528.951,1543.512,2036.232
1979,7490,1,815.3409,2920.887,1868.114
1979,7491,0,16646.51,4025.334,10335.92
1979,7492,1,1890.05,2494.773,2192.411
1979,7494,1,1067.43,1924.528,1495.979
1979,7495,0,1402.977,2604.471,2003.724
1979,7497,1,2873.618,2131.503,2502.56
1979,7500,1,3097.823,1439.429,2268.626
1979,7502,0,2766.033,1853.309,2309.671
1979,7503,1,997.0627,1696.484,1346.773
1979,7504,1,636.6491,1702.63,1169.64
1979,7505,0,3639.14,2556.267,3097.704
1979,7515,1,2552.02,1554.29,2053.155
1979,7516,0,859.6519,1661.774,1260.713
1979,7517,0,3226.29,992.2379,2109.264
1979,7518,1,4939.507,1614.058,3276.782
1979,7519,0,3656.543,2222.719,2939.631
1979,7520,1,3597.019,2073.032,2835.025
1979,7521,0,1102.524,1833.525,1468.024
1979,7522,0,1146.741,1711.477,1429.109
1979,7523,0,1192.733,1894.663,1543.698
1979,7526,0,1518.23,1781.14,1649.685
1979,7527,1,597.4175,1128.792,863.1049
1979,7531,1,2151.316,1298.708,1725.012
1979,7535,1,848.0919,488.2363,668.1641
1979,7540,0,1483.062,677.0132,1080.037
1979,7542,1,530.865,225.2363,378.0507
1979,7544,0,6849.039,944.8307,3896.935
1979,7547,0,3883.924,2200.499,3042.211
1979,7549,0,2976.002,1931.808,2453.905
1979,7550,1,4118.177,2423.997,3271.087
1979,7551,1,1423.213,1802.247,1612.73
1979,7554,0,786.5424,673.9815,730.262
1979,7555,0,684.688,527.396,606.042
1979,7557,0,602.4988,575.676,589.0874
1979,7559,0,1070.379,1046.446,1058.412
1979,7560,1,2172.636,1594.016,1883.326
1979,7561,0,2760.764,1630.399,2195.581
1979,7563,0,762.2556,2044.509,1403.382
1979,7565,1,2337.256,1602.266,1969.761
1979,7566,0,1927.79,1807.112,1867.451
1979,7570,0,1524.588,901.6083,1213.098
1979,7571,1,2783.846,468.0782,1625.962
1979,7576,0,2761.471,1213.074,1987.272
1979,7577,1,456.6361,1530.274,993.4553
1979,7578,1,1120.743,881.7244,1001.234
1979,7581,1,1165.733,1016.493,1091.113
1979,7585,1,509.214,930.8513,720.0326
1979,7589,0,1195.498,1493.455,1344.477
1979,7590,0,848.6176,911.752,880.1848
1979,7592,0,714.1805,1372.873,1043.527
1979,7593,0,1372.641,1579.012,1475.826
1979,7594,0,1422.68,1116.807,1269.743
1979,7596,0,2579.875,3945.828,3262.851
1979,7598,1,3361.782,2352.696,2857.239
1979,7599,0,2639.75,3863.438,3251.594
1979,7600,1,2097.37,2564.875,2331.123
1979,7608,0,5445.534,4042.27,4743.902
1979,7614,0,1873.67,2040.246,1956.958
1979,7617,1,1636.784,1828.458,1732.621
1979,7618,1,1552.72,1521.4,1537.06
1979,7625,1,659.0094,1139.615,899.3121
1979,7626,1,694.92,1771.483,1233.201
1979,7627,0,1032.189,2095.7,1563.945
1979,7629,0,963.6141,1631.429,1297.522
1979,7630,1,1144.279,1094.12,1119.199
1979,7635,0,738.3001,641.0164,689.6582
1979,7638,0,1110.761,1758.946,1434.854
1979,7639,0,2260.948,1994.007,2127.478
1979,7641,0,2426.609,1758.676,2092.643
1979,7642,1,2072.281,1213.786,1643.034
1979,7651,1,1283.996,1764.766,1524.381
1979,7652,1,1495.179,1127.3,1311.24
1979,7653,1,1073.878,944.0545,1008.966
1979,7654,0,1677.785,813.0135,1245.399
1979,7661,0,4613.417,2751.664,3682.541
1979,7662,1,1624.526,1623.43,1623.978
1979,7663,1,1613.197,1129.11,1371.153
1979,7667,0,1532.613,1355.934,1444.273
1979,7668,0,1232.021,2272.546,1752.283
1979,7672,1,2178.599,1958.332,2068.466
1979,7676,0,680.9209,1596.24,1138.58
1979,7677,0,680.9209,1713.498,1197.209
1979,7678,1,796.7454,2243.443,1520.094
1979,7679,1,773.7759,1605.309,1189.542
1979,7684,1,1925.723,1705.052,1815.387
1979,7688,1,1616.392,2001.598,1808.995
1979,7690,0,2256.71,2854.541,2555.625
1979,7691,1,598.363,960.7552,779.5591
1979,7692,1,1162.492,1703.515,1433.003
1979,7697,0,1309.253,1516.902,1413.078
1979,7698,0,1203.149,1519.694,1361.421
1979,7701,0,990.6305,896.5229,943.5767
1979,7704,1,2243.778,1547.497,1895.637
1979,7706,1,1973.069,1050.694,1511.882
1979,7710,1,752.6895,1119.567,936.1283
1979,7711,0,1458.753,1436.953,1447.853
1979,7714,0,1328.303,1023.055,1175.679
1979,7715,0,1754.866,1083.287,1419.076
1979,7719,0,550.854,3510.327,2030.59
1979,7720,0,598.4564,2787.531,1692.994
1979,7787,0,749.7233,1381.417,1065.57
1979,7790,0,1914.092,2660.722,2287.407
1979,7791,1,342.646,1188.129,765.3875
1979,7796,1,1770.284,1579.146,1674.715
1979,7797,1,1758.869,2049.815,1904.342
1979,7800,0,2828.978,2979.005,2903.992
1979,7802,1,1902.465,782.5193,1342.492
1979,7804,1,797.6713,954.7639,876.2176
1979,7806,1,1908.333,2691.785,2300.059
1979,7810,1,481.3332,1861.744,1171.539
1979,7812,0,2197.446,943.6814,1570.564
1979,7814,1,715.8911,1950.556,1333.223
1979,7820,1,1185.93,2056.151,1621.04
1979,7822,1,388.7463,2238.062,1313.404
1979,7825,1,885.7344,2273.373,1579.554
1979,7826,1,1293.855,2622.517,1958.186
1979,7828,1,3616.674,4101.948,3859.311
1979,7829,1,506.7949,2310.311,1408.553
1979,7830,1,782.6848,2064.702,1423.693
1979,7831,1,717.194,4132.128,2424.661
1979,7833,1,2001.602,535.2502,1268.426
1979,7839,0,2117.411,626.9611,1372.186
1979,7840,0,1896.323,985.5808,1440.952
1979,7844,1,1857.287,332.6561,1094.972
1979,7848,0,3390.212,2295.854,2843.033
1979,7849,1,2626.35,1955.34,2290.845
1979,7851,1,2338.815,1463.141,1900.978
1979,7852,0,1461.814,801.3594,1131.587
1979,7854,0,290.0881,710.1359,500.112
1979,7856,1,641.494,1146.972,894.2328
1979,7857,0,1164.698,1298.869,1231.783
1979,7860,0,564.6953,1274.006,919.3506
1979,7861,0,564.6953,1304.689,934.692
1979,7864,1,3381.863,835.6211,2108.742
1979,7866,0,925.4838,1929.674,1427.579
1979,7869,1,779.5647,1070.516,925.0404
1979,7872,0,1475.152,1413.677,1444.415
1979,7873,0,307.9814,1361.095,834.5381
1979,7883,1,2292.089,1240.384,1766.237
1979,7891,1,1824.81,2406.528,2115.669
1979,7899,0,810.1202,962.4771,886.2987
1979,7900,1,858.9466,1395.145,1127.046
1979,7907,0,2313.647,1688.032,2000.839
1979,7910,1,1028.994,1616.61,1322.802
1979,7925,0,936.428,1088.48,1012.454
1979,7931,1,830.9415,804.5755,817.7585
1979,7932,0,891.9037,1367.288,1129.596
1979,7935,0,735.7849,1587.043,1161.414
1979,7936,1,1968.982,1136.792,1552.887
1979,7938,1,1426.258,1266.994,1346.626
1979,7944,0,1353.708,1135.619,1244.664
1979,7945,1,535.4578,962.1864,748.8221
1979,7947,0,1759.467,947.6777,1353.572
1979,7948,0,1697.885,1019.24,1358.562
1979,7950,1,973.4882,933.4607,953.4744
1979,7951,1,802.525,897.2724,849.8987
1979,7952,1,901.429,248.1885,574.8087
1979,7953,0,279.2554,401.4599,340.3577
1979,7956,0,681.0647,872.8062,776.9354
1979,7958,1,857.4756,776.2563,816.866
1979,7959,1,496.7084,683.0524,589.8804
1979,7964,0,1985.361,1657.172,1821.266
1979,7965,0,715.9266,1416.701,1066.314
1979,7966,0,623.8304,1534.447,1079.139
1979,7968,1,408.6905,1396.779,902.7346
1979,7972,0,766.5443,739.7522,753.1482
1979,7973,1,532.064,601.5339,566.799
1979,7974,1,571.8788,787.3517,679.6152
1979,7977,0,867.0752,782.1596,824.6174
1979,7978,0,755.5941,791.7202,773.6572
1979,7982,0,630.9064,830.2072,730.5568
1979,7985,1,859.8116,644.4097,752.1107
1979,7986,0,760.0038,685.5074,722.7556
1979,7987,0,844.7346,767.4169,806.0758
1979,7988,1,772.3481,1162.162,967.2551
1979,8004,0,1010.851,955.7999,983.3252
1979,8006,1,491.4349,642.2122,566.8235
1979,8026,0,556.7894,1355.145,955.9673
1979,8033,1,926.8739,723.8911,825.3825
1979,8034,1,1083.914,973.9809,1028.947
1979,8035,1,3265.438,1672.533,2468.986
1979,8038,0,1004.677,1028.581,1016.629
1979,8039,1,3421.658,3094.067,3257.863
1979,8040,0,2949.692,3016.618,2983.155
1979,8042,1,1513.635,2710.542,2112.088
1979,8043,0,6353.633,1958.204,4155.919
1979,8044,1,819.5944,1958.997,1389.296
1979,8047,1,474.6208,2846.797,1660.709
1979,8048,1,3177.631,2478.268,2827.949
1979,8052,0,1551.518,1923.955,1737.737
1979,8061,1,553.3955,704.4042,628.8999
1979,8069,0,865.6524,670.4574,768.0549
1979,8070,0,207.7829,688.6238,448.2034
1979,8077,0,4163.767,1150.065,2656.916
1979,8097,0,1064.597,1105.242,1084.919
1979,8098,0,1307.603,949.7148,1128.659
1979,8101,0,440.5916,833.4752,637.0334
1979,8102,1,379.497,645.9614,512.7292
1979,8108,0,1505.403,831.2844,1168.344
1979,8111,1,300.014,548.5179,424.2659
1979,8114,1,471.4272,1077.199,774.3131
1979,8115,0,2743.497,1099.12,1921.308
1979,8116,0,743.5609,897.0662,820.3136
1979,8117,1,687.6509,754.2297,720.9403
1979,8126,1,1445.4,1736.092,1590.746
1979,8133,1,275.9131,846.6084,561.2607
1979,8136,0,1130.986,717.7014,924.3438
1979,8138,0,2087.084,1161.566,1624.325
1979,8143,1,462.0068,724.1663,593.0865
1979,8144,1,472.5669,842.3598,657.4634
1979,8145,0,1567.357,1145.806,1356.582
1979,8146,0,1703.703,1265.015,1484.359
1979,8148,1,1825.509,715.455,1270.482
1979,8150,1,455.5906,933.0492,694.3199
1979,8152,1,922.2422,1292.254,1107.248
1979,8156,0,809.8846,1132.51,971.1972
1979,8160,1,671.4363,563.5872,617.5117
1979,8161,1,866.8086,335.503,601.1558
1979,8163,0,1524.646,1231.288,1377.967
1979,8165,0,772.4091,1107.091,939.7501
1979,8168,0,308.0346,738.7697,523.4021
1979,8175,1,694.4973,623.7594,659.1284
1979,8176,1,1227.861,770.3093,999.085
1979,8178,1,1399.585,1831.761,1615.673
1979,8181,1,1348.439,1252.711,1300.575
1979,8185,0,1391.644,817.1069,1104.375
1979,8188,0,1125.255,904.1295,1014.692
1979,8201,0,813.118,731.3755,772.2468
1979,8208,1,2913.109,1988.437,2450.773
1979,8214,0,683.2003,799.7636,741.4819
1979,8216,0,927.0438,721.8957,824.4697
1979,8218,1,1119.399,2502.5,1810.95
1979,8219,0,1266.072,3347.317,2306.694
1979,8225,0,704.184,861.009,782.5966
1979,8227,1,945.2515,359.9736,652.6125
1979,8228,0,876.3847,708.7711,792.5779
1979,8229,0,1341.791,1355.317,1348.554
1979,8233,0,1089.691,1457.651,1273.671
1979,8239,0,608.282,697.6791,652.9805
1979,8240,0,693.6002,1025.912,859.7562
1979,8241,0,533.0583,711.7066,622.3824
1979,8244,0,1120.782,816.5697,968.676
1979,8246,0,1682.8,709.3552,1196.078
1979,8247,0,2222.453,1673.333,1947.893
1979,8254,1,1550.589,2044.916,1797.752
1979,8256,0,1063.079,1269.088,1166.083
1979,8263,0,1368.03,814.3445,1091.187
1979,8266,1,572.0935,867.007,719.5503
1979,8268,0,825.5956,717.9877,771.7916
1979,8278,0,1977.434,3992.74,2985.087
1979,8289,1,2508.004,1458.728,1983.366
1979,8293,0,344.3866,699.6631,522.0248
1979,8294,1,1808.694,1377.7,1593.197
1979,8295,0,2196.216,1236.774,1716.495
1979,8296,1,1372.181,1169.723,1270.952
1979,8300,0,322.1042,883.8983,603.0012
1979,8301,0,772.4667,899.7246,836.0956
1979,8302,0,856.5628,1424.101,1140.332
1979,8303,1,688.0865,1492.876,1090.481
1979,8307,0,1881.787,1556.108,1718.947
1979,8314,0,462.8943,764.2543,613.5743
1979,8315,1,931.9805,775.0743,853.5274
1979,8316,0,1378.677,1288.918,1333.797
1979,8317,1,1058.064,822.8367,940.4502
1979,8319,1,557.1459,695.254,626.2
1979,8320,0,506.8719,1034.896,770.884
1979,8321,0,788.5439,1550.8,1169.672
1979,8323,0,2686.423,977.0005,1831.712
1979,8328,0,888.9462,833.944,861.4451
1979,8329,1,650.6491,688.2668,669.458
1979,8330,1,680.1413,685.0904,682.6158
1979,8331,0,721.4694,668.6432,695.0563
1979,8333,0,1969.214,1076.037,1522.626
1979,8334,1,759.9249,811.0363,785.4806
1979,8337,1,286.8496,859.1315,572.9905
1979,8339,0,942.7076,2012.602,1477.655
1979,8342,0,1370.677,1381.26,1375.969
1979,8343,1,776.3281,708.3804,742.3542
1979,8345,1,381.1822,524.1288,452.6555
1979,8346,1,643.0488,879.1111,761.08
1979,8348,0,694.9752,1053.884,874.4294
1979,8351,1,671.3214,758.9803,715.1509
1979,8352,1,488.8959,639.9901,564.443
1979,8356,0,626.9165,1032,829.4585
1979,8357,1,681.4626,538.9442,610.2034
1979,8358,0,872.1801,846.1063,859.1432
1979,8359,1,407.0742,855.8041,631.4391
1979,8360,0,763.7834,685.4942,724.6388
1979,8374,1,2376.955,1504.636,1940.796
1979,8378,0,2282.072,1015.508,1648.79
1979,8379,0,480.2302,1367.33,923.7803
1979,8380,0,450.5742,1117.91,784.2422
1979,8381,0,331.5752,1531.256,931.4154
1979,8382,0,1239.019,847.8266,1043.423
1979,8384,0,3395.253,1933.548,2664.401
1979,8390,0,980.2426,841.0584,910.6505
1979,8393,1,385.1546,792.7684,588.9615
1979,8394,0,266.2301,813.5337,539.8819
1979,8396,0,850.1771,1002.843,926.5098
1979,8398,1,1518.014,1356.972,1437.493
1979,8399,1,1047.865,741.5778,894.7214
1979,8400,0,501.6074,1035.87,768.7384
1979,8402,0,1393.744,1043.224,1218.484
1979,8405,1,391.5919,720.4362,556.014
1979,8412,0,2410.083,1928.686,2169.385
1979,8413,1,1219.381,1288.638,1254.009
1979,8415,0,1472.588,2107.48,1790.034
1979,8416,1,1056.745,1503.784,1280.264
1979,8417,1,1948.294,2388.668,2168.481
1979,8420,0,716.717,985.6539,851.1854
1979,8421,0,418.7518,789.0103,603.881
1979,8422,1,1087.806,1716.287,1402.047
1979,8423,0,1109.415,991.8492,1050.632
1979,8430,1,2313.812,1900.084,2106.948
1979,8431,1,1547.153,1879.766,1713.46
1979,8432,1,1413.269,1912.293,1662.781
1979,8433,0,2172.45,1862.24,2017.345
1979,8461,1,592.6041,729.1638,660.8839
1979,8463,1,766.3566,642.1031,704.2299
1979,8469,0,571.8279,1252.384,912.1061
1979,8476,0,2329.548,2227.907,2278.728
1979,8477,1,1639.561,1199.405,1419.483
1979,8478,0,2810.864,1291.91,2051.387
1979,8479,1,1322.044,1586.805,1454.424
1979,8480,1,929.4034,1182.593,1055.998
1979,8481,0,1923.781,2511.749,2217.765
1979,8484,1,2113.957,1190.45,1652.204
1979,8488,1,967.7347,678.7858,823.2603
1979,8489,1,996.7207,1380.933,1188.827
1979,8497,0,1800.594,1562.311,1681.453
1979,8498,0,1599.563,1635.279,1617.421
1979,8499,0,1929.834,2156.488,2043.161
1979,8500,1,1272.345,2002.457,1637.401
1979,8502,1,1352.093,1413.359,1382.726
1979,8503,1,1314.924,1627.485,1471.205
1979,8504,0,1698.728,2129.081,1913.904
1979,8509,0,1259.656,1017.462,1138.559
1979,8510,1,1806.866,1014.259,1410.563
1979,8532,1,1675.516,988.0938,1331.805
1979,8536,0,1239.439,951.8461,1095.642
1979,8549,1,668.6886,602.0829,635.3857
1979,8551,0,673.8147,627.8304,650.8225
1979,8557,1,2955.385,1589.56,2272.472
1979,8558,1,2644.851,2039.637,2342.244
1979,8559,0,772.3478,2193.981,1483.164
1979,8560,0,1333.357,2743.61,2038.484
1979,8561,1,3047.055,1598.167,2322.611
1979,8568,1,2120.471,1944.391,2032.431
1979,8569,0,2556.012,3032.035,2794.023
1979,8570,1,1352.968,2004.942,1678.955
1979,8575,0,262.4554,958.6893,610.5724
1979,8576,0,673.5392,525.6031,599.5712
1979,8582,0,345.8049,858.5593,602.1821
1979,8588,0,693.2052,635.5781,664.3917
1979,8599,0,2648.537,2917.625,2783.081
1979,8600,1,1798.267,1685.689,1741.978
1979,8601,1,1533.173,1503.134,1518.154
1979,8604,0,504.6621,1137.204,820.9333
1979,8605,1,1227.625,865.5914,1046.608
1979,8608,1,2230.23,1453.61,1841.92
1979,8616,0,688.1612,1397.893,1043.027
1979,8617,0,2051.276,2097.185,2074.23
1979,8620,0,1620.977,1892.251,1756.614
1979,8622,1,911.587,1685.75,1298.668
1979,8624,0,501.1853,2006.747,1253.966
1979,8625,0,967.6241,2039.979,1503.801
1979,8628,0,1792.069,2572.578,2182.324
1979,8629,0,1357.445,1908.505,1632.975
1979,8630,0,954.0673,1141.389,1047.728
1979,8631,1,1376.472,1114.598,1245.535
1979,8632,0,472.2615,866.1128,669.1871
1979,8633,0,465.3267,895.6458,680.4862
1979,8642,1,857.0801,1177.564,1017.322
1979,8643,1,1268.486,1207.458,1237.972
1979,8648,1,1073.465,875.6276,974.5464
1979,8651,0,1217.75,1178.476,1198.113
1979,8652,1,771.0927,1029.145,900.1187
1979,8653,0,1050.603,1541.883,1296.243
1979,8654,0,790.5024,622.3634,706.4329
1979,8658,1,377.7075,461.5598,419.6337
1979,8661,0,1270.33,1126.886,1198.608
1979,8662,1,1236.182,807.3865,1021.784
1979,8665,1,2711.361,1200.819,1956.09
1979,8667,0,2251.398,993.448,1622.423
1979,8668,1,1595.257,1440.647,1517.952
1979,8670,0,816.9054,1392.003,1104.454
1979,8680,1,1303.974,966.6747,1135.325
1979,8681,0,1062.547,792.72,927.6334
1979,8688,1,4041.103,2178.073,3109.588
1979,8689,0,5721.053,1689.137,3705.095
1979,8690,1,2640.844,2208.258,2424.551
1979,8691,0,2077.545,1734.589,1906.067
1979,8694,1,2200.867,875.9241,1538.396
1979,8695,1,2337.709,995.2386,1666.474
1979,8697,1,1627.261,1059.802,1343.531
1979,8698,0,1649.792,2371.903,2010.848
1979,8704,0,2153.031,876.8483,1514.939
1979,8705,1,2228.624,1114.484,1671.554
1979,8706,1,1557.317,1361.965,1459.641
1979,8709,0,2380.231,2211.212,2295.721
1979,8726,0,679.3931,1009.702,844.5475
1979,8727,0,591.9645,539.8265,565.8955
1979,8740,0,522.1147,999.4341,760.7744
1979,8741,0,287.9645,776.7538,532.3592
1979,8786,0,1011.928,783.6871,897.8075
1979,8787,1,1703.26,1465.663,1584.461
1979,8791,1,1189.265,863.4129,1026.339
1979,8794,1,213.3442,1247.75,730.5474
1979,8810,0,1413.734,538.7309,976.2325
1979,8812,1,1589.441,777.918,1183.68
1979,8813,0,2059.88,1318.165,1689.022
1979,8814,0,1461.555,728.7908,1095.173
1979,8815,1,2249.425,1040.368,1644.897
1979,8853,1,881.2127,525.7041,703.4584
1979,8854,1,664.3481,705.4027,684.8754
1979,8856,0,1045.431,798.7064,922.0686
1979,8858,1,575.0142,866.8214,720.9178
1979,8859,0,670.7112,892.8952,781.8032
1979,8865,0,870.4859,984.0242,927.255
1979,8868,0,1103.793,713.6698,908.7313
1979,8870,1,334.6835,778.7572,556.7203
1979,8877,0,2885.549,869.7881,1877.669
1979,8878,1,862.7201,574.6492,718.6847
1979,8879,0,1071.334,821.3345,946.3344
1979,8882,0,707.4087,1042.684,875.0466
1979,8890,1,701.0271,602.5601,651.7936
1979,8891,0,659.382,776.6174,717.9997
1979,8893,0,2085.003,1204.409,1644.706
1979,8894,0,2265.052,1138.934,1701.993
1979,8899,1,533.2164,501.3629,517.2897
1979,8900,1,1246.106,730.8839,988.4949
1979,8901,0,1284.094,1164.611,1224.353
1979,8904,1,892.174,539.127,715.6505
1979,8905,1,447.5919,538.2596,492.9257
1979,8907,0,534.2224,1132.357,833.2899
1979,8909,1,831.6995,711.5569,771.6282
1979,8910,1,667.7415,618.5005,643.121
1979,8913,1,703.8586,811.1649,757.5118
1979,8914,0,773.6853,838.6766,806.1809
1979,8915,0,1232.188,1168.495,1200.341
1979,8918,1,336.9834,385.1097,361.0465
1979,8920,1,1899.036,1170.822,1534.929
1979,8923,0,777.9153,862.1232,820.0193
1979,8925,1,1153.216,800.5294,976.8726
1979,8926,1,2169.966,583.6523,1376.809
1979,8929,0,1249.587,1046.214,1147.9
1979,8931,1,902.562,543.8851,723.2235
1979,8932,1,14.24837,531.2754,272.7619
1979,8934,1,1188.293,611.2896,899.7911
1979,8936,0,1819.216,1333.037,1576.127
1979,8937,0,325.6246,271.2117,298.4182
1979,8940,1,1523.065,614.3364,1068.7
1979,8941,0,309.357,842.2192,575.7881
1979,8942,1,631.0255,1245.09,938.0575
1979,8944,1,759.5974,950.635,855.1162
1979,8945,0,840.2147,976.7219,908.4683
1979,8946,1,638.3193,745.5425,691.9309
1979,8947,0,1162.937,847.6681,1005.303
1979,8948,1,834.9946,1510.307,1172.651
1979,8950,0,2339.459,1102.376,1720.918
1979,8952,0,820.0213,1066.712,943.3667
1979,8953,1,369.2635,892.0854,630.6744
1979,8954,0,997.9262,604.8283,801.3773
1979,8957,0,960.3077,979.1181,969.7129
1979,8964,0,1167.925,1237.318,1202.621
1979,8965,1,966.3586,618.2401,792.2993
1979,8971,0,485.752,749.9335,617.8428
1979,8972,0,577.9164,624.5335,601.225
1979,8973,0,2542.055,1892.753,2217.404
1979,8974,1,680.3079,1412.259,1046.283
1979,8975,0,727.5052,1861.178,1294.342
1979,8979,0,1306.365,1311.284,1308.825
1979,8982,1,991.3032,2092.781,1542.042
1979,8983,0,1946.614,1559.742,1753.178
1979,8987,0,434.4966,949.3029,691.8997
1979,8988,0,242.0281,308.2142,275.1212
1979,9010,0,1123.868,1182.533,1153.201
1979,9016,0,3436.855,980.3542,2208.604
1979,9017,0,4147.244,539.1863,2343.215
1979,9018,1,1301.471,1657.812,1479.642
1979,9019,1,1369.314,1426.955,1398.135
1979,9021,1,1475.724,1498.316,1487.02
1979,9031,0,1087.677,882.6789,985.178
1979,9032,0,1195.636,1061.447,1128.542
1979,9033,1,1328.908,744.3054,1036.607
1979,9034,0,1195.037,693.449,944.2429
1979,9042,0,1662.827,836.1928,1249.51
1979,9043,0,1584.942,1487.406,1536.174
1979,9044,0,1535.536,1141.967,1338.752
1979,9046,1,1724.11,1096.268,1410.189
1979,9047,1,1506.287,1015.69,1260.989
1979,9051,0,1258.672,706.9639,982.818
1979,9052,0,1294.561,1106.859,1200.71
1979,9058,0,1277.558,516.7582,897.1582
1979,9059,0,1698.145,820.9857,1259.566
1979,9061,0,1776.688,921.951,1349.319
1979,9066,0,431.685,738.9299,585.3074
1979,9067,1,1058.054,590.3113,824.1826
1979,9068,0,937.3446,937.7169,937.5308
1979,9070,1,399.4927,1174.323,786.908
1979,9072,0,1495.518,1050.659,1273.088
1979,9076,0,473.5422,1031.653,752.5975
1979,9079,0,841.0172,577.3619,709.1896
1979,9090,0,276.4962,707.1783,491.8372
1979,9093,0,478.4924,1179.338,828.9152
1979,9097,0,400.559,845.5785,623.0687
1979,9099,0,1186.749,816.0003,1001.375
1979,9100,1,1522.597,1401.546,1462.072
1979,9102,0,994.7861,958.8837,976.8349
1979,9108,1,885.9083,1207.717,1046.813
1979,9110,0,900.134,644.4219,772.278
1979,9111,0,1017.702,278.7804,648.2413
1979,9112,0,1674.969,929.4196,1302.194
1979,9113,1,1165.001,982.1116,1073.556
1979,9115,1,1351.839,586.298,969.0687
1979,9116,0,949.6492,708.0851,828.8672
1979,9144,1,588.0289,519.6532,553.8411
1979,9149,0,1849.076,1183.355,1516.215
1979,9155,0,962.9531,781.8514,872.4023
1979,9157,1,699.7683,1149.964,924.8661
1979,9174,1,382.6896,987.9446,685.3171
1979,9181,0,790.6475,737.8518,764.2496
1979,9186,0,1192.794,436.9952,814.8946
1979,9189,0,1349.271,830.3481,1089.809
1979,9190,0,904.9291,685.7263,795.3277
1979,9192,1,571.9581,1127.051,849.5048
1979,9193,1,707.2929,1270.47,988.8815
1979,9199,1,689.9166,1026.398,858.1574
1979,9200,0,686.4357,1330.184,1008.31
1979,9205,1,2144.523,1156.767,1650.645
1979,9206,1,2635.025,1237.423,1936.224
1979,9215,0,908.6616,1049.11,978.8859
1979,9216,0,1277.753,1204.421,1241.087
1979,9223,1,477.4791,655.3353,566.4072
1979,9225,1,1855.846,1422.882,1639.364
1979,9229,1,1126.279,795.879,961.0792
1979,9230,0,977.7648,909.6764,943.7206
1979,9233,1,3291.282,1005.716,2148.499
1979,9234,1,1767.368,607.8441,1187.606
1979,9237,0,807.1169,362.9115,585.0142
1979,9253,0,1184.67,1311.827,1248.248
1979,9256,1,684.1788,647.9078,666.0433
1979,9261,1,951.8507,853.8264,902.8386
1979,9265,0,1089.878,1028.244,1059.061
1979,9266,0,1453.17,1463.895,1458.533
1979,9269,0,1217.158,986.1284,1101.643
1979,9270,0,1060.346,802.2952,931.3208
1979,9275,1,708.7244,801.7891,755.2567
